name,distance,latitude,longitude,address,telephone,rating,review_counts,closed
Chiang Mai,907.6733712371754,43.6381655863887,-79.4175398947282,"['171 E Liberty St', 'Unit 144', 'Toronto, ON M6K 3P6', 'Canada']",+1 647-342-8424,4.5,74,False
Maxx's Kitchen,754.2739039314472,43.6338577,-79.4123139,"[""111 Princes' Boulevard"", 'Toronto, ON M6K 3C3', 'Canada']",+1 647-475-9285,3.5,9,False
Toronto Star Food Building,223.64716417497212,43.6322653077717,-79.4203133579474,"['Exhibition Place', ""200 Princes' Blvd"", 'Toronto, ON M6K', 'Canada']",+1 416-263-3600,4.0,3,False
Valerie,754.2739039314472,43.633167,-79.411777,"[""111 Princes' Boulevard"", 'Toronto, ON M6K 3C3', 'Canada']",+1 647-475-9286,3.0,5,False
Acqua Dolce,210.76254947958063,43.6308999,-79.42278,"['50 Prince Edward Island Crescent', 'Toronto, ON M6K 3C3', 'Canada']",+1 416-596-6492,3.5,13,False
Vista Eatery,671.9929320541772,43.62771920034107,-79.41273766066551,"['955 Lake Shore Boulevard W', 'Toronto, ON M6K 3B9', 'Canada']",+1 416-314-9900,4.0,3,False
Mel's Real Good Pizza,440.7582533904524,43.63362343886292,-79.41743245455055,"['170 Princes Boulevard', 'Toronto, ON M6K 3C3', 'Canada']",,4.5,3,False
OEB Breakfast Co.,958.3022254915645,43.6383561,-79.4162024,"['125 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']",+1 416-238-1152,4.5,132,False
Philippine Deli,307.31304939705825,43.632613,-79.4223064,"[""210 Princes' Blvd"", 'Toronto, ON M6K 3C3', 'Canada']",,5.0,1,False
Nodo Liberty,1002.9586937667597,43.63907691563342,-79.4177271,"['120 Lynn Williams Street', 'Toronto, ON M4M 1L4', 'Canada']",+1 647-368-8110,4.0,13,False
School Restaurant,898.9693044794395,43.63784,-79.42435,"['70 Fraser Avenue', 'Toronto, ON M6K 3E1', 'Canada']",+1 416-588-0005,3.5,644,False
Merci Mon Ami,892.0083626842867,43.63832,-79.41776,"['171 E Liberty St', 'Unit 107', 'Toronto, ON M6K 3P6', 'Canada']",+1 647-436-3831,4.0,36,False
Acqua Supper Club,210.76254947958063,43.6309,-79.42278,"['50 Prince Edward Island Crescent', 'Toronto, ON M6K 3C3', 'Canada']",+1 416-596-6492,0.0,0,False
Liberty Soho,951.0959058517046,43.6384666,-79.4168254,"['139 E Liberty Street', 'Toronto, ON M6K 3K4', 'Canada']",,3.5,11,False
Aloette,892.0083626842867,43.63832,-79.41776,"['171 E Liberty Street', 'Unit 127 A', 'Toronto, ON M6K 3E7', 'Canada']",+1 416-792-8680,4.0,12,False
Roses Cocina,776.4563673527895,43.63321426510648,-79.41157921795794,"['111 Princes  Boulevard', 'Floor 2', 'Toronto, ON M6K 3C3', 'Canada']",+1 647-259-6825,3.0,13,False
Medieval Times Toronto,531.3473767092206,43.633528,-79.425126,"['10 Dufferin Street', 'Toronto, ON M6K 3C3', 'Canada']",+1 888-935-6878,4.0,208,False
Caffino Ristorante,1074.2316042293648,43.63914,-79.42547,"['1185 King Street W', 'Toronto, ON M6K 3C5', 'Canada']",+1 416-588-9010,4.0,104,False
San Francesco Foods - CNE,702.144482337341,43.6359089,-79.4164347,"['Manitoba Drive', 'Food Building', 'Toronto, ON M6K 3C3', 'Canada']",,4.0,4,False
Chantecler,85.53761646725808,43.66288005104202,-79.4222638,"['798 Bloor Street W', 'Toronto, ON M6G 1L9', 'Canada']",+1 416-628-3586,5.0,1,False
La Bella Managua,153.732437302529,43.66232,-79.42495,"['872 Bloor Street W', 'Toronto, ON M6G 1M5', 'Canada']",+1 416-913-4227,4.5,256,False
Jin Dal Lae,667.1743718539132,43.664166,-79.41517,"['647 Bloor Street W', 'Toronto, ON M6G 1L1', 'Canada']",+1 416-530-6974,4.5,115,False
Terrazza,378.102612054707,43.6590509,-79.4223089,"['372 Harbord Street', 'Toronto, ON M6G', 'Canada']",+1 647-343-3283,4.0,50,False
Paldo Gangsan,482.56670695155356,43.664,-79.41743,"['694 Bloor Street  W', 'Toronto, ON M6G 1L4', 'Canada']",+1 416-536-7517,4.5,85,False
Northwood,81.8138114758015,43.66248,-79.42204,"['815 W Bloor Street', 'Toronto, ON M6G 1M1', 'Canada']",,4.0,122,False
Mapo Pocha Soju Bar,541.4226112805148,43.6640448,-79.41676136022515,"['680 Bloor Street W', 'Toronto, ON M6G 1L2', 'Canada']",+1 416-901-0678,5.0,3,False
Levant,261.7999073046516,43.66159,-79.42615,"['899 Bloor Street W', 'Toronto, ON M6H 1L2', 'Canada']",+1 416-901-4488,4.5,31,False
Laziza,436.7466401087149,43.6615715,-79.42836,"['950 Bloor Street W', 'Toronto, ON M6H 1L6', 'Canada']",+1 647-748-8999,4.5,44,False
Little Sito,64.33673978413363,43.66255,-79.42389,"['840 Bloor Street W', 'Toronto, ON M6G 1M2', 'Canada']",+1 416-516-6464,4.0,38,False
Tallboys Craft Beer House,59.36036642204248,43.66256,-79.42382,"['838 Bloor Street W', 'Toronto, ON M6G 1M2', 'Canada']",+1 416-535-7486,4.0,101,False
Banjara Indian Cuisine,129.0058445366078,43.66315,-79.42188,"['796 Bloor Street W', 'Toronto, ON M6G 1L7', 'Canada']",+1 416-963-9360,3.5,446,False
Daldongnae Korean BBQ - Christie,632.1675686591208,43.66434,-79.41566,"['658 Bloor Street', 'Toronto, ON M6G 1K9', 'Canada']",+1 416-901-2820,4.5,92,False
Mapo Korean BBQ,461.3668086139879,43.6639096,-79.4177539,"['708 Bloor Street W', 'Toronto, ON M6G 1L4', 'Canada']",+1 647-797-7708,4.0,70,False
Buk Chang Dong Soon Tofu,511.0469169576384,43.66363,-79.4169299,"['691 Bloor Street W', 'Toronto, ON M6G 1L3', 'Canada']",+1 416-537-0972,4.0,486,False
Riki Sushi,18.287123451656647,43.6623,-79.42287,"['833 Bloor Street W', 'Toronto, ON M6G 1M1', 'Canada']",+1 416-533-5678,3.5,24,False
Five Points Hot Chicken,49.3939816921956,43.66259,-79.42368,"['834 Bloor Street West', 'Toronto, ON M6H 1M4', 'Canada']",+1 647-309-8745,3.5,20,False
Sunrise House,627.5329852147753,43.66401,-79.41561,"['661 Bloor Street W', 'Toronto, ON M6G 1L1', 'Canada']",+1 416-535-1019,4.0,215,False
Selam Restaurant & Lounge,51.02810293356502,43.66279,-79.42269,"['812 Bloor Street W', 'Toronto, ON M6G 1L9', 'Canada']",+1 416-915-7225,4.5,74,False
Lalibela Ethiopian Restaurant,143.6746381388495,43.662,-79.42474,"['869 Bloor Street W', 'Toronto, ON M6G 1M4', 'Canada']",+1 416-535-6615,3.5,164,False
Bar Isabel,418.6142321243327,43.654631,-79.4207738,"['797 College Street', 'Toronto, ON M6G 1C7', 'Canada']",+1 416-532-2222,4.0,469,False
Gonzo Izakaya,378.3838816387104,43.65374,-79.42659,"['940 College Street', 'Toronto, ON M6H 1A5', 'Canada']",+1 416-901-3246,4.5,22,False
Terrazza,314.0895973921892,43.6590509,-79.4223089,"['372 Harbord Street', 'Toronto, ON M6G', 'Canada']",+1 647-343-3283,4.0,50,False
La Bella Managua,595.5840160887674,43.66232,-79.42495,"['872 Bloor Street W', 'Toronto, ON M6G 1M5', 'Canada']",+1 416-913-4227,4.5,256,False
Hanmoto,827.9731570235217,43.64962095248675,-79.42305491320673,"['2 Lakeview Avenue', 'Toronto, ON M6J 1X4', 'Canada']",,4.0,233,False
Chantecler,693.4536842309788,43.66288005104202,-79.4222638,"['798 Bloor Street W', 'Toronto, ON M6G 1L9', 'Canada']",+1 416-628-3586,5.0,1,False
Milou,870.1737190724599,43.649392,-79.4279101,"['1375 Dundas St W', 'Toronto, ON M6J 1Y3', 'Canada']",,4.0,27,False
Giulietta,441.995102070162,43.65353,-79.42764,"['972 College Street', 'Toronto, ON M6H 1A5', 'Canada']",+1 416-964-0606,4.0,137,False
Levant,537.383476908119,43.66159,-79.42615,"['899 Bloor Street W', 'Toronto, ON M6H 1L2', 'Canada']",+1 416-901-4488,4.5,31,False
The Caledonian,312.0064192840113,43.65439,-79.42355,"['856 College Street', 'Toronto, ON M6H 1A2', 'Canada']",+1 416-577-7472,4.5,151,False
The Opium Bar,847.480559299607,43.64928,-79.42628,"['1321 Dundas Street West', 'Toronto, ON M6J 1X8', 'Canada']",+1 647-828-9193,4.5,20,False
Laziza,579.8322219479319,43.6615715,-79.42836,"['950 Bloor Street W', 'Toronto, ON M6H 1L6', 'Canada']",+1 647-748-8999,4.5,44,False
Oroshi Fish Co,422.3796558597442,43.65359,-79.42735,"['962 College Street', 'Toronto, ON M6H 1A5', 'Canada']",,4.5,20,False
La Chingada,827.1745978394314,43.6495234427446,-79.4242079757355,"['1242 Dundas Street West', 'Toronto, ON M6J 1X5', 'Canada']",+1 416-535-2242,4.5,61,False
Regina Pizzeria & Trattoria,398.7339510437935,43.654881,-79.420858,"['782 College Street', 'Toronto, ON M6G 1C6', 'Canada']",+1 416-535-2273,4.0,68,False
Founder,816.8593826728587,43.6496799,-79.42543,"['1282 Dundas St. W', 'Toronto, ON M6J 1X7', 'Canada']",+1 647-348-1282,4.0,27,False
Vos Restaurante Argentino,334.2593380125309,43.65422274811667,-79.42314864437895,"['847 College st', 'toronto, ON M6H 1A1', 'Canada']",+1 416-530-0847,4.0,38,False
The Real Jerk - Legacy,763.5536213746869,43.65486196891053,-79.41586710512638,"['647 College Street', 'Toronto, ON M6G 1B7', 'Canada']",+1 416-532-5375,4.5,3,False
Thairoom College,551.6035432949094,43.6550569,-79.4185608,"['719 College Street', 'Toronto, ON M6G 1C2', 'Canada']",+1 416-531-8424,5.0,2,False
The Federal,910.4304220560715,43.6497699,-79.43011,"['1438 Dundas Street W', 'Toronto, ON M6J 3L5', 'Canada']",+1 647-352-9120,4.0,175,False
Tacos Moras,195.8135597452764,43.68249492575934,-79.4206689,"['547 St Clair Avenue W', 'Toronto, ON M6C 1A3', 'Canada']",+1 416-658-9555,5.0,5,False
Nodo Restaurant,914.3822274623175,43.6810110636599,-79.4297991693019,"['794 Saint Clair Avenue W', 'Toronto, ON M6C 1B6', 'Canada']",+1 647-748-1559,4.5,65,False
Pita and Hummus,173.26172467717706,43.68254,-79.42024,"['537 St Clair Ave W', 'Toronto, ON M6C 1A3', 'Canada']",+1 416-654-1111,4.5,11,False
Kiyo,148.80771602714356,43.680565,-79.4175732,"['1384 Bathurst Street', 'Toronto, ON M5R 3J1', 'Canada']",+1 416-519-0234,4.5,36,False
The Rushton,732.331351066124,43.681489241926435,-79.42757309604984,"['740 St Clair Ave W', 'Toronto, ON M6C 1B3', 'Canada']",+1 416-658-7874,3.5,104,False
Aviv Immigrant Kitchen,862.0158188757015,43.68078,-79.42912,"['779 St. Clair Avenue W', 'Toronto, ON M6C 1B7', 'Canada']",+1 416-922-2433,4.5,22,False
Albert's Real Jamaican Foods,223.4660907676526,43.68293,-79.42073,"['542 Saint Clair Avenue W', 'Toronto, ON M6C 1A5', 'Canada']",+1 416-658-9445,3.5,110,False
Queen of Persia,559.5432018029261,43.68203,-79.42542,"['672A St Clair Avenue W', 'Toronto, ON M6C 1B1', 'Canada']",+1 416-651-5500,4.5,52,False
FK,830.8698867488467,43.68127,-79.42869,"['770 St Clair Avenue W', 'Toronto, ON M6C 1B5', 'Canada']",+1 416-551-9731,4.5,54,False
Pizza Banfi,861.5056649613517,43.68846,-79.41289,"['333 Lonsdale Rd', 'Toronto, ON M5P 1R3', 'Canada']",+1 416-322-5231,4.0,36,False
Thai Noodle,139.8236343171343,43.6823223153413,-79.4200096887758,"['62 Vaughan Road', 'Toronto, ON M6G 2N2', 'Canada']",+1 416-652-0200,3.5,57,False
Sea Witch Fish and Chips,444.6938300791791,43.6822185,-79.4239619,"['636 Saint Clair Avenue W', 'Toronto, ON M6C 1A9', 'Canada']",+1 647-349-4824,4.0,136,False
Fat Pasha,1031.5542595413422,43.67387,-79.41171,"['414 Dupont Street', 'Toronto, ON M5R 1V9', 'Canada']",+1 647-340-6142,4.0,210,False
BlueBlood Steakhouse,834.3819610553473,43.6781099,-79.40948,"['1 Austin Terrace', 'Toronto, ON M5R 1X8', 'Canada']",+1 416-353-4647,3.5,165,False
Mezzetta Restaurant & Tapas Bar,552.1244218898319,43.68154,-79.42533,"['681 Saint Clair Avenue W', 'Toronto, ON M6C 1A7', 'Canada']",+1 416-658-5687,3.5,57,False
Chinese Dumplings,464.0399661103034,43.681847,-79.424241,"['645 St. Clair Avenue W', 'Toronto, ON M6C 1A7', 'Canada']",+1 416-651-6363,3.5,56,False
Moong Japanese Fusion Restaurant,221.23362785087784,43.6827316,-79.4219131,"['570 St. Clair Avenue W', 'Toronto, ON M6C 1A5', 'Canada']",+1 416-546-1219,3.5,43,False
Emma's Country Kitchen,960.1063477870856,43.68103,-79.4303599,"['810 Saint Clair Avenue W', 'Toronto, ON M6C 1B6', 'Canada']",+1 416-652-3662,4.0,442,False
Kababana,173.26172467717706,43.68254,-79.42024,"['537 St Clair Avenue W', 'Toronto, ON M6C 1A3', 'Canada']",,4.0,4,False
Just Another Burger Spot,432.65775279506965,43.682256062672394,-79.42380431984527,"['630 Saint Clair Avenue W', 'Toronto, ON M6C 1A9', 'Canada']",+1 416-654-8511,5.0,8,False
Tacos Moras,179.2848978557462,43.68249492575934,-79.4206689,"['547 St Clair Avenue W', 'Toronto, ON M6C 1A3', 'Canada']",+1 416-658-9555,5.0,5,False
Nodo Restaurant,925.35920522367,43.6810110636599,-79.4297991693019,"['794 Saint Clair Avenue W', 'Toronto, ON M6C 1B6', 'Canada']",+1 647-748-1559,4.5,65,False
Pita and Hummus,151.48566474280543,43.68254,-79.42024,"['537 St Clair Ave W', 'Toronto, ON M6C 1A3', 'Canada']",+1 416-654-1111,4.5,11,False
The Rushton,738.6320634628524,43.681489241926435,-79.42757309604984,"['740 St Clair Ave W', 'Toronto, ON M6C 1B3', 'Canada']",+1 416-658-7874,3.5,104,False
Kiyo,317.695757343461,43.680565,-79.4175732,"['1384 Bathurst Street', 'Toronto, ON M5R 3J1', 'Canada']",+1 416-519-0234,4.5,36,False
Albert's Real Jamaican Foods,169.78203930453498,43.68293,-79.42073,"['542 Saint Clair Avenue W', 'Toronto, ON M6C 1A5', 'Canada']",+1 416-658-9445,3.5,110,False
Aviv Immigrant Kitchen,880.2058132722492,43.68078,-79.42912,"['779 St. Clair Avenue W', 'Toronto, ON M6C 1B7', 'Canada']",+1 416-922-2433,4.5,22,False
Queen of Persia,556.9662153280793,43.68203,-79.42542,"['672A St Clair Avenue W', 'Toronto, ON M6C 1B1', 'Canada']",+1 416-651-5500,4.5,52,False
Pizza Banfi,729.3004064968447,43.68846,-79.41289,"['333 Lonsdale Rd', 'Toronto, ON M5P 1R3', 'Canada']",+1 416-322-5231,4.0,36,False
FK,837.3026849285279,43.68127,-79.42869,"['770 St Clair Avenue W', 'Toronto, ON M6C 1B5', 'Canada']",+1 416-551-9731,4.5,54,False
Thai Noodle,149.1483364927823,43.6823223153413,-79.4200096887758,"['62 Vaughan Road', 'Toronto, ON M6G 2N2', 'Canada']",+1 416-652-0200,3.5,57,False
Sea Witch Fish and Chips,437.13275849665735,43.6822185,-79.4239619,"['636 Saint Clair Avenue W', 'Toronto, ON M6C 1A9', 'Canada']",+1 647-349-4824,4.0,136,False
Chinese Dumplings,471.23779987555037,43.681847,-79.424241,"['645 St. Clair Avenue W', 'Toronto, ON M6C 1A7', 'Canada']",+1 416-651-6363,3.5,56,False
Moong Japanese Fusion Restaurant,184.96563314941068,43.6827316,-79.4219131,"['570 St. Clair Avenue W', 'Toronto, ON M6C 1A5', 'Canada']",+1 416-546-1219,3.5,43,False
Pizza Del Arte,42.835814846759774,43.6836301,-79.4184688,"['1480 Bathurst Street', 'Toronto, ON M5P 3G9', 'Canada']",+1 647-352-2783,3.5,23,False
Mezzetta Restaurant & Tapas Bar,565.1764875983251,43.68154,-79.42533,"['681 Saint Clair Avenue W', 'Toronto, ON M6C 1A7', 'Canada']",+1 416-658-5687,3.5,57,False
BlueBlood Steakhouse,948.7181288733082,43.6781099,-79.40948,"['1 Austin Terrace', 'Toronto, ON M5R 1X8', 'Canada']",+1 416-353-4647,3.5,165,False
Emma's Country Kitchen,971.9602707810233,43.68103,-79.4303599,"['810 Saint Clair Avenue W', 'Toronto, ON M6C 1B6', 'Canada']",+1 416-652-3662,4.0,442,False
Kababana,151.48566474280543,43.68254,-79.42024,"['537 St Clair Avenue W', 'Toronto, ON M6C 1A3', 'Canada']",,4.0,4,False
Just Another Burger Spot,423.8019019077873,43.682256062672394,-79.42380431984527,"['630 Saint Clair Avenue W', 'Toronto, ON M6C 1A9', 'Canada']",+1 416-654-8511,5.0,8,False
ViVetha Bistro,57.49196413649185,43.6736249,-79.2821106,"['2485 Queen Street E', 'Toronto, ON M4E 1H9', 'Canada']",+1 416-686-5688,4.0,87,False
Xola Mexican Food,554.0050117002534,43.6725435,-79.2881094,"['2222A Queen Street  E', 'Toronto, ON M4E 1H2', 'Canada']",+1 647-827-9070,4.0,88,False
Tandoori Curry House,186.3477263338015,43.67358,-79.28372,"['2306 Queen Street East', 'Toronto, ON M4E 1G8', 'Canada']",+1 416-694-3056,4.0,15,False
The Beech Tree,941.4645194375963,43.6803871,-79.2888628,"['924 Kingston Road', 'Toronto, ON M4E 1S5', 'Canada']",+1 416-699-4444,4.0,54,False
Genji Sushi,446.6512243744595,43.6729548801426,-79.2868748682096,"['2250 Queen Street E', 'Toronto, ON M4E 3K2', 'Canada']",+1 416-699-9335,4.5,32,False
The Bulging Burger,183.7163501838564,43.6732949032016,-79.2836157081108,"['2459 Queen Street  E', 'Toronto, ON M4E 1H7', 'Canada']",+1 416-690-8466,4.5,39,False
Kyouka Ramen,552.056776021704,43.6726826,-79.288133,"['2222 Queen St E', 'Toronto, ON M4E 1E9', 'Canada']",+1 647-748-6288,4.5,141,False
The Porch Light,867.0960419106493,43.6807050652599,-79.2865457385778,"['982 Kingston Road', 'Toronto, ON M4E 1S9', 'Canada']",+1 416-551-6509,4.0,28,False
The Green Dragon,838.0316987786481,43.68097,-79.28474,"['1032 Kingston Road', 'Toronto, ON M4E 1T5', 'Canada']",+1 416-690-1782,4.0,34,False
Garden Gate Restaurant,496.830475355756,43.67249,-79.28731,"['2379 Queen Street E', 'Toronto, ON M4E 1H5', 'Canada']",+1 416-694-3605,3.5,58,False
Amma Momo House,109.9965241179496,43.673803,-79.2828038,"['2326 Queen St E', 'Toronto, ON M4E 1G9', 'Canada']",+1 416-944-1944,2.5,3,False
Lighthouse 971,863.4612833515484,43.6803657,-79.2872586,"['971 Kingston Rd', 'Toronto, ON M4E 1S8', 'Canada']",+1 416-792-8490,3.0,9,False
Outrigger,514.5206124423355,43.6726452,-79.2876388,"['2232 Queen Street E', 'Toronto, ON M4E 1E9', 'Canada']",+1 647-748-2232,3.0,75,False
Medley Kitchen,186.3477263338015,43.6735568,-79.28374079999999,"['2306 Queen Street E', 'Toronto, ON M4E 1G8', 'Canada']",+1 416-694-3056,0.0,0,False
No Bull Burgers,805.0069768820188,43.68057,-79.28503,"['1019 Kingston Road', 'Toronto, ON M4E 1T3', 'Canada']",+1 416-698-8131,4.0,107,False
Bagels On Fire,438.3302982720177,43.6728334,-79.2867277,"['2248 Queen Street E', 'Toronto, ON M4E 1G2', 'Canada']",+1 647-343-8484,4.0,90,False
Big Boy's Burrito,826.3894464254931,43.681091806242,-79.2836472764611,"['1062 Kingston Road', 'Toronto, ON M1N 1N4', 'Canada']",+1 416-901-4655,4.0,8,False
Delhi Bistro,584.5196951827326,43.6726,-79.28852,"['2214 Queen Street E', 'Toronto, ON M4E 1E9', 'Canada']",+1 647-351-6112,4.0,38,False
Beacher Cafe,820.7078084170031,43.67206,-79.2913,"['2162 Queen Street E', 'Toronto, ON M4E 1E4', 'Canada']",+1 416-699-3874,3.5,77,False
955 Chinese Food,432.47999371606784,43.67307,-79.28668,"['2252 Queen Street E', 'Toronto, ON M4E 1G2', 'Canada']",+1 647-352-3818,3.0,13,False
Tiflisi,389.047803529646,43.66993,-79.30159,"['1970 Queen Street E', 'Toronto, ON M4L 1H8', 'Canada']",+1 416-686-7389,4.5,29,False
Limon,414.8180348674226,43.6698837,-79.3017345,"['1968 Queen Street E', 'Toronto, ON M4L 1H8', 'Canada']",+1 416-901-3440,4.5,44,False
Mira Mira,353.5955825347665,43.66949989064692,-79.30164825171232,"['1963 Queen Street E', 'Toronto, ON M4L 1H8', 'Canada']",+1 416-792-6472,4.0,36,False
Breakwall BBQ,416.3064925086732,43.6693242,-79.304498,"['1910 Queen Street E', 'Toronto, ON M4L 1H5', 'Canada']",+1 416-699-4000,4.0,63,False
Delina Restaurant,405.9852593018817,43.66864,-79.30517,"['1891 Queen Street E', 'Toronto, ON M4L 1H3', 'Canada']",+1 647-348-2009,4.5,56,False
La Sala Restaurant,385.55024099934366,43.6697445896967,-79.3006072193384,"['1975a Queen Street E', 'Toronto, ON M4L 1J1', 'Canada']",+1 416-694-0004,4.0,46,False
Green Eggplant Restaurant,510.2383962233816,43.67052,-79.29875,"['2022 Queen Street E', 'Toronto, ON M4L 1J4', 'Canada']",+1 416-913-3361,4.0,86,False
Beach Club,806.8439468991184,43.6632065,-79.3100133,"['1681 Lake Shore Boulevard E', 'Toronto, ON M4L 3W6', 'Canada']",+1 416-694-8844,3.0,19,False
Sauvignon Bistro,515.862569715898,43.668453,-79.307099,"['1862 Queen Street E', 'Toronto, ON M4L 1H1', 'Canada']",+1 416-686-1998,4.0,42,False
Torisho,386.67319002063505,43.66955,-79.30312,"['1940 Queen St E', 'Toronto, ON M4L 1H6', 'Canada']",+1 416-255-3584,4.0,3,False
Yumei Sushi,736.6041104367997,43.6713499,-79.29489,"['2116 Queen Street E', 'Toronto, ON M4E 1E2', 'Canada']",+1 416-698-7705,4.0,92,False
Otherside Pizza,357.5503997546926,43.6687276,-79.3043544,"['1911 Queen Street E', 'Toronto, ON M4L 1H3', 'Canada']",+1 416-690-0174,4.0,7,False
Chowpatty Culture,395.4835163725893,43.669804,-79.301813,"['1966 Queen Street E', 'Toronto, ON M4L 1H8', 'Canada']",+1 416-691-0404,5.0,1,False
La Sirena,398.3668016667742,43.6693371615888,-79.304081350565,"['1918 Queen St E', 'Toronto, ON M4L 1H5', 'Canada']",,5.0,3,False
Isabella's Mochi Donut Boutique,598.4979241938636,43.670795,-79.297255,"['2066 Queen St East', 'Toronto, ON M4E 1C9', 'Canada']",+1 416-699-5050,4.0,135,False
Mira Mira,353.5955825347665,43.66949989064692,-79.30164825171232,"['1963 Queen Street E', 'Toronto, ON M4L 1H8', 'Canada']",+1 416-792-6472,5.0,1,False
Gabby's - Beaches,639.6569216208795,43.6709549,-79.2966801,"['2076 Queen St. E.', 'Toronto, ON M4E 1E1', 'Canada']",+1 416-699-5699,3.5,11,False
Souvlaki Hut,683.9034663213001,43.671055,-79.295965,"['2100 Queen Street E', 'Toronto, ON M4E 1E8', 'Canada']",+1 416-690-1927,4.0,26,False
Oyabong Sushi,407.47703049343,43.66998443745035,-79.30113293230534,"['1976 Queen Street E', 'Toronto, ON M4L 1H8', 'Canada']",+1 416-698-5567,5.0,2,False
Friends Burgers,397.9453333147012,43.66934,-79.30389,"['1922 Queen Street E', 'Toronto, ON M4L 1H5', 'Canada']",+1 416-691-4545,4.0,5,False
Hanmoto,178.25470342634057,43.64962095248675,-79.42305491320673,"['2 Lakeview Avenue', 'Toronto, ON M6J 1X4', 'Canada']",,4.0,233,False
The Opium Bar,283.42740369088114,43.64928,-79.42628,"['1321 Dundas Street West', 'Toronto, ON M6J 1X8', 'Canada']",+1 647-828-9193,4.5,20,False
Milou,386.15997562211743,43.649392,-79.4279101,"['1375 Dundas St W', 'Toronto, ON M6J 1Y3', 'Canada']",,4.0,27,False
Imanishi Japanese Kitchen,278.2139554954547,43.64969,-79.42657,"['1330 Dundas Street W', 'Toronto, ON M6J 1Y1', 'Canada']",+1 416-706-4225,4.0,107,False
Bar Isabel,456.1813304608058,43.654631,-79.4207738,"['797 College Street', 'Toronto, ON M6G 1C7', 'Canada']",+1 416-532-2222,4.0,469,False
Enoteca Sociale,226.43777136791925,43.6496799,-79.42567,"['1288 Dundas St W', 'Toronto, ON M6J 1X7', 'Canada']",+1 416-534-1200,4.0,321,False
La Chingada,184.16516739575047,43.6495234427446,-79.4242079757355,"['1242 Dundas Street West', 'Toronto, ON M6J 1X5', 'Canada']",+1 416-535-2242,4.5,61,False
